,Frame ID,QR ID,QR 2D (Corner Points),Distance,Yaw (degrees),Pitch (degrees),Roll (degrees)
287,673,0,"[[508.0, 278.0], [519.0, 277.0], [519.0, 287.0], [509.0, 288.0]]",3.5117995633647645,-7.884097622340542,-19.05641315594769,-152.23090418969304
288,674,0,"[[514.0, 288.0], [525.0, 288.0], [525.0, 298.0], [515.0, 299.0]]",3.518558486643082,-4.799918170959134,-18.915733039631466,-167.49225675523903
289,675,0,"[[527.0, 271.0], [538.0, 270.0], [539.0, 281.0], [527.0, 282.0]]",3.193546268604364,-4.781486187412006,1.6483294159436253,167.29312843974392
290,676,11,"[[413.0, 495.0], [424.0, 490.0], [439.0, 492.0], [428.0, 497.0]]",2.15919106527652,-26.01378038381619,31.229923688853813,-119.7218719560249
291,676,0,"[[530.0, 262.0], [541.0, 262.0], [541.0, 273.0], [530.0, 273.0]]",3.3715630705818294,4.026203916517015e-14,-3.4251346717182245e-08,-179.99999996968032
292,677,0,"[[539.0, 262.0], [550.0, 261.0], [551.0, 272.0], [539.0, 273.0]]",3.187163602729844,-4.6730322559342605,2.2918853852142624,167.49365702502465
293,678,0,"[[538.0, 277.0], [549.0, 276.0], [550.0, 287.0], [538.0, 288.0]]",3.182255607152279,-4.75275166020352,2.0193353770933387,166.8402237087101
294,679,0,"[[537.0, 273.0], [548.0, 272.0], [549.0, 284.0], [538.0, 285.0]]",3.0890821002858764,-3.0893975109850444,16.567206524411322,-175.8565487241611
295,680,0,"[[517.0, 271.0], [529.0, 270.0], [530.0, 282.0], [518.0, 283.0]]",3.082911680001476,-4.763641690726301,-2.8557869699264577e-10,-179.99999999975853
296,681,0,"[[506.0, 263.0], [518.0, 262.0], [519.0, 274.0], [507.0, 275.0]]",3.0943106214021303,-4.763641690726043,1.5313662001601584e-09,179.99999999869726
297,682,0,"[[503.0, 267.0], [515.0, 266.0], [516.0, 278.0], [504.0, 279.0]]",3.0944722040852186,-4.763641690726122,4.4242514100298974e-10,179.99999999964817
298,682,11,"[[388.0, 536.0], [399.0, 529.0], [416.0, 530.0], [405.0, 537.0]]",2.034053918538536,-33.268965633334275,29.275216301550373,-122.70561936672412
299,684,0,"[[523.0, 281.0], [535.0, 280.0], [536.0, 292.0], [524.0, 294.0]]",2.9228538884274395,-10.54585049348956,-26.659790941143363,-161.85114393726525
300,685,0,"[[513.0, 265.0], [525.0, 264.0], [526.0, 277.0], [514.0, 278.0]]",2.871719882760179,-2.7786744430594643,14.340681464872889,-175.94003547228468
301,686,11,"[[368.0, 557.0], [381.0, 549.0], [401.0, 551.0], [389.0, 559.0]]",1.7556333320840132,-24.014170306924253,-76.6781066063973,115.32068834010111
302,686,0,"[[501.0, 259.0], [513.0, 258.0], [514.0, 271.0], [502.0, 272.0]]",2.884487217941024,-2.7375507271847703,13.697105783323767,-175.88740141646008
303,687,11,"[[348.0, 561.0], [361.0, 553.0], [382.0, 555.0], [369.0, 564.0]]",1.7392138189559103,-27.7741052601628,-77.28141379041328,120.4655950795628
304,687,0,"[[484.0, 255.0], [498.0, 254.0], [499.0, 267.0], [486.0, 268.0]]",2.812952274982218,-5.417094519813774,-7.833213872886157,-157.00597075948164
305,688,0,"[[467.0, 265.0], [480.0, 263.0], [482.0, 277.0], [468.0, 279.0]]",2.6468575744373397,-7.209699803270253,8.104516421763135,176.78672056571716
306,688,11,"[[335.0, 593.0], [349.0, 583.0], [371.0, 585.0], [357.0, 595.0]]",1.680036432093008,-36.21736581435429,24.017525117288454,-128.0830536427927
307,689,11,"[[330.0, 597.0], [346.0, 586.0], [367.0, 587.0], [352.0, 599.0]]",1.6520579224659009,-33.21213602101928,-73.07259944715807,120.96832323748175
308,689,0,"[[458.0, 260.0], [472.0, 258.0], [473.0, 272.0], [460.0, 274.0]]",2.6561670674271047,-14.234923126038794,-31.695654407465813,-156.74272716707657
309,690,0,"[[446.0, 253.0], [460.0, 251.0], [462.0, 265.0], [448.0, 267.0]]",2.682127134978377,-8.130102354155843,1.974126462218718e-09,179.99999999853375
310,691,11,"[[312.0, 605.0], [327.0, 593.0], [350.0, 594.0], [335.0, 606.0]]",1.6268646362629118,-38.48322165515759,20.02665590725957,-126.09182958624623
311,691,0,"[[440.0, 255.0], [453.0, 253.0], [455.0, 267.0], [442.0, 269.0]]",2.7071355082604094,-6.848292929057707,10.74517919791877,-176.98314759669728
312,692,11,"[[306.0, 624.0], [323.0, 612.0], [347.0, 614.0], [331.0, 626.0]]",1.5354000918049509,-26.71375882509873,-77.91864742330534,116.60431266955808
313,692,0,"[[443.0, 264.0], [456.0, 262.0], [459.0, 277.0], [444.0, 279.0]]",2.5186639260500576,-6.552467690705214,10.380136414156365,-177.68749269371952
314,693,11,"[[322.0, 605.0], [339.0, 593.0], [364.0, 595.0], [346.0, 608.0]]",1.4734405793876373,-29.066914085809703,-74.45331616005602,118.882101287152
315,693,0,"[[467.0, 238.0], [481.0, 236.0], [483.0, 250.0], [468.0, 252.0]]",2.5809700463579146,-7.8916503204389,-0.0542570801951721,171.36714095159573
316,694,11,"[[304.0, 599.0], [322.0, 586.0], [346.0, 589.0], [329.0, 602.0]]",1.493898033431862,-36.55875695539141,-74.4119459504954,127.86372349324915
317,694,0,"[[455.0, 227.0], [470.0, 225.0], [472.0, 240.0], [457.0, 242.0]]",2.511680089665515,-7.594643368591388,-1.3186937552574879e-09,-179.99999999876036
318,695,11,"[[305.0, 616.0], [324.0, 602.0], [349.0, 605.0], [331.0, 619.0]]",1.4326814823334109,-34.02432869182422,-74.29431007100075,124.562517302136
319,695,0,"[[465.0, 228.0], [480.0, 226.0], [482.0, 241.0], [467.0, 243.0]]",2.5036653859939184,-7.594643368591586,-7.843142584184482e-10,-179.99999999922727
320,696,11,"[[307.0, 621.0], [327.0, 607.0], [353.0, 611.0], [333.0, 626.0]]",1.3778384395718697,-29.37378054952334,-72.92062232740292,121.83649438146831
321,696,0,"[[473.0, 227.0], [489.0, 225.0], [490.0, 241.0], [475.0, 242.0]]",2.4280129349340704,-5.425608158073796,0.4478288739929625,-179.43445905404303
322,697,11,"[[296.0, 649.0], [316.0, 634.0], [344.0, 638.0], [325.0, 653.0]]",1.3356360741696505,-26.591038379782965,-77.88172999301003,119.2480240060588
323,697,0,"[[470.0, 238.0], [485.0, 237.0], [487.0, 252.0], [472.0, 254.0]]",2.451326866599603,-11.02399286853945,-27.448933329824563,-167.24423005885473
324,698,0,"[[481.0, 247.0], [497.0, 245.0], [499.0, 261.0], [483.0, 262.0]]",2.3823340943678546,-6.558467198525124,-8.16266875134332,-158.2932108323707
325,698,11,"[[299.0, 666.0], [320.0, 650.0], [348.0, 655.0], [329.0, 671.0]]",1.313095780328695,-25.281198376500733,-77.54312414277435,119.18119684288826
326,699,0,"[[488.0, 237.0], [504.0, 235.0], [506.0, 251.0], [490.0, 252.0]]",2.435237700629712,-7.04285502812393,-9.04743351667908,-165.89833013280102
327,699,11,"[[296.0, 666.0], [319.0, 649.0], [347.0, 655.0], [323.0, 672.0]]",1.282320135727662,-36.71785171111694,10.542559406757723,-133.68508126680257
328,700,0,"[[475.0, 249.0], [491.0, 248.0], [493.0, 264.0], [476.0, 265.0]]",2.318163850356742,-5.317610782404084,-11.685505648661405,176.61438462713838
329,700,11,"[[266.0, 701.0], [290.0, 683.0], [320.0, 689.0], [297.0, 708.0]]",1.2563222551988498,-21.576983418178003,-76.76984394315222,116.3881770397652
330,701,0,"[[481.0, 248.0], [498.0, 245.0], [500.0, 262.0], [484.0, 264.0]]",2.250733056987938,-8.502195456445623,0.5081293997615185,-179.268928714328
331,702,0,"[[478.0, 264.0], [495.0, 263.0], [497.0, 280.0], [480.0, 281.0]]",2.1896540440248558,-3.193919075980161,1.3468991801889552,-164.26339478794426
332,703,0,"[[502.0, 258.0], [520.0, 256.0], [521.0, 273.0], [504.0, 274.0]]",2.1461847278787576,-6.601652667947921,-11.80845537718859,-152.1280290703862
333,704,0,"[[507.0, 250.0], [525.0, 248.0], [527.0, 266.0], [509.0, 268.0]]",2.0590380724215027,-6.340191745900356,-5.25954967794392e-08,-179.99999994542958
334,705,0,"[[510.0, 247.0], [528.0, 245.0], [529.0, 264.0], [511.0, 265.0]]",2.001978281418213,-3.5277350708905537,7.971548872054953,178.4496253751424
335,706,0,"[[511.0, 249.0], [529.0, 248.0], [530.0, 266.0], [512.0, 268.0]]",2.000681750285819,-8.842162247855999,-24.82567504892505,-159.99455553506095
336,707,0,"[[514.0, 252.0], [533.0, 251.0], [534.0, 269.0], [515.0, 270.0]]",1.975309909606557,-3.7891088380756575,-5.339393684235703,169.54112895049184
337,708,0,"[[514.0, 263.0], [533.0, 262.0], [534.0, 280.0], [515.0, 282.0]]",1.9458459685203355,-6.950839872556148,-17.507127981001226,-156.27652175766949
338,709,0,"[[488.0, 240.0], [507.0, 239.0], [508.0, 259.0], [489.0, 260.0]]",1.8895718949907996,-1.5489758095453332,8.977659952681739,-176.15316060057032
339,710,0,"[[476.0, 252.0], [495.0, 250.0], [497.0, 269.0], [477.0, 271.0]]",1.9162468450497223,-5.9300486824167065,-0.2614270492063439,172.6050658880598
340,711,0,"[[458.0, 249.0], [478.0, 248.0], [479.0, 268.0], [459.0, 270.0]]",1.8293172371358803,-9.599679369677917,-30.64156150384273,-159.01305972634185
341,711,4,"[[773.0, 157.0], [785.0, 152.0], [785.0, 189.0], [774.0, 192.0]]",1.090403893652519,44.58165425303875,78.62390888774421,-132.429971372239
342,712,0,"[[451.0, 248.0], [472.0, 246.0], [473.0, 267.0], [453.0, 269.0]]",1.7876165843902774,-11.155467989764034,-30.54560052062485,-157.86887874966942
343,712,4,"[[775.0, 144.0], [787.0, 140.0], [788.0, 179.0], [776.0, 182.0]]",1.0298871086463297,52.56155640839659,77.43932338201355,-123.17363364887208
344,713,0,"[[451.0, 240.0], [473.0, 238.0], [474.0, 258.0], [453.0, 261.0]]",1.750485747938686,-11.334709045035543,-24.424250356352843,-147.87150858731275
345,714,0,"[[465.0, 220.0], [487.0, 218.0], [488.0, 240.0], [466.0, 241.0]]",1.71774793626836,-3.879459489752192,0.2937438589630538,174.34566591806978
346,715,0,"[[491.0, 212.0], [514.0, 210.0], [515.0, 234.0], [492.0, 235.0]]",1.5980249954667554,-2.5714547283116684,5.912692354960678,179.42479446927254
347,716,0,"[[499.0, 209.0], [523.0, 207.0], [524.0, 231.0], [500.0, 232.0]]",1.5617013686190864,-3.410431602614082,1.0154277218247134,174.54785371291874
348,716,4,"[[915.0, 84.0], [935.0, 75.0], [935.0, 126.0], [913.0, 132.0]]",0.870999335748231,71.64691037889357,78.73556238522798,-104.95668672729798
349,717,0,"[[501.0, 231.0], [525.0, 230.0], [526.0, 254.0], [502.0, 255.0]]",1.5583897960185764,-2.385944030388093,9.154805236893085e-09,179.9999999907635
350,718,0,"[[495.0, 224.0], [521.0, 223.0], [522.0, 248.0], [496.0, 250.0]]",1.4391567752668708,-6.945891987780652,-19.38761658081532,-153.71588698623975
351,719,0,"[[495.0, 224.0], [521.0, 223.0], [522.0, 248.0], [496.0, 250.0]]",1.4391567752668708,-6.945891987780652,-19.38761658081532,-153.71588698623975
352,720,0,"[[493.0, 224.0], [520.0, 222.0], [521.0, 248.0], [495.0, 250.0]]",1.4104541656899656,-7.912642698447449,-18.813556831565474,-153.09708380161615
353,721,0,"[[492.0, 240.0], [519.0, 238.0], [521.0, 265.0], [494.0, 267.0]]",1.3821187765584897,-4.2363947988399415,-1.6011009534829208e-07,-179.99999984843515
354,722,0,"[[526.0, 232.0], [554.0, 230.0], [555.0, 258.0], [527.0, 260.0]]",1.304135949740944,-3.179155352669985,5.361091124521408,174.97856842226548
355,723,0,"[[532.0, 232.0], [561.0, 230.0], [563.0, 259.0], [534.0, 261.0]]",1.2783749569655312,-3.945186228953888,2.101003398214854e-07,179.9999997007017
356,724,0,"[[540.0, 230.0], [570.0, 228.0], [572.0, 257.0], [542.0, 259.0]]",1.2400505090899243,-4.317070588470506,-2.9943709667760943,172.80448690369263
357,725,0,"[[555.0, 230.0], [586.0, 228.0], [587.0, 259.0], [556.0, 261.0]]",1.1757123692100275,-2.7138930386488047,5.865894869259793,175.5333513524458
358,726,0,"[[544.0, 232.0], [577.0, 229.0], [579.0, 261.0], [546.0, 264.0]]",1.113898669185163,-4.804709857224333,2.3173225520681195,171.23552123661136
359,727,0,"[[508.0, 241.0], [541.0, 240.0], [543.0, 272.0], [509.0, 274.0]]",1.1183219143129668,-3.1770656165004585,-4.368557996764097,173.33482022882794
360,728,0,"[[482.0, 233.0], [517.0, 231.0], [519.0, 265.0], [484.0, 267.0]]",1.080853836018126,-3.925636083789737,-3.996151083640408,175.0018824058764
361,729,0,"[[454.0, 247.0], [490.0, 244.0], [492.0, 279.0], [456.0, 282.0]]",1.0454661430841832,-4.839083522057993,-0.5419990487886575,172.6693441960902
362,730,0,"[[450.0, 254.0], [486.0, 251.0], [489.0, 287.0], [453.0, 290.0]]",1.0429364345152226,-4.763641674968223,2.1119399619240275e-06,179.999998723479
363,731,0,"[[454.0, 254.0], [492.0, 252.0], [495.0, 289.0], [457.0, 292.0]]",1.002462064690894,-6.539174309134516,-19.802342790412208,-165.80405927405266
364,732,0,"[[432.0, 253.0], [471.0, 251.0], [474.0, 289.0], [435.0, 292.0]]",0.9836366895151744,-7.070355222298728,-23.5043572239668,-165.3070862084495
365,733,0,"[[445.0, 242.0], [485.0, 239.0], [488.0, 278.0], [448.0, 281.0]]",0.9548065576819256,-4.926540949594322,-4.094124773035448,176.57915624901722
366,734,0,"[[453.0, 240.0], [494.0, 238.0], [497.0, 280.0], [455.0, 282.0]]",0.9016676559803876,-2.6407887497264477,1.3205960365723617,-177.14619533663154
367,735,0,"[[453.0, 240.0], [494.0, 238.0], [497.0, 280.0], [455.0, 282.0]]",0.9016676559803876,-2.6407887497264477,1.3205960365723617,-177.14619533663154
368,736,0,"[[426.0, 245.0], [471.0, 243.0], [473.0, 286.0], [429.0, 289.0]]",0.863780325175806,-6.89311415739377,-23.963885619058352,-160.07397584927924
369,737,0,"[[391.0, 216.0], [436.0, 214.0], [440.0, 258.0], [394.0, 261.0]]",0.8682759888472266,-4.340146835355333,-6.2650173354929874,-179.30898717123966
370,738,0,"[[360.0, 230.0], [407.0, 228.0], [408.0, 274.0], [361.0, 276.0]]",0.8348564406101051,-2.6326710066243684,-1.2455286209332288,175.77882856315236
371,739,0,"[[299.0, 228.0], [350.0, 224.0], [355.0, 272.0], [304.0, 277.0]]",0.8159148995501938,-6.39756734149445,-7.27961817240854,178.257129315488
372,740,0,"[[286.0, 204.0], [340.0, 199.0], [345.0, 251.0], [292.0, 255.0]]",0.7805387042065864,-5.973637626257271,-5.363871697487675,-179.59029824876964
373,741,0,"[[275.0, 194.0], [330.0, 191.0], [335.0, 244.0], [280.0, 248.0]]",0.7630697800897503,-4.705584669295392,-4.811592469236932,-178.19406581841207
374,742,0,"[[270.0, 194.0], [328.0, 191.0], [331.0, 247.0], [274.0, 251.0]]",0.718642475443393,-3.8742658546186144,-2.030609189217361,179.34196823212486
375,743,0,"[[265.0, 220.0], [323.0, 216.0], [330.0, 273.0], [272.0, 278.0]]",0.7117654136188603,-4.940903768631893,-2.571427909433475,-175.07522955525064
376,744,0,"[[228.0, 206.0], [291.0, 203.0], [295.0, 262.0], [233.0, 265.0]]",0.70238694549098,-4.211336225806051,-7.507840603830446,-179.5118689427982
377,745,0,"[[192.0, 195.0], [258.0, 194.0], [262.0, 255.0], [196.0, 258.0]]",0.685294293411635,-3.3472755556442206,-8.013404759476568,-179.1190539825275
378,746,0,"[[167.0, 190.0], [234.0, 188.0], [239.0, 253.0], [171.0, 255.0]]",0.66604148032269,-2.7237607699241395,-4.673837808268237,-177.64810807277414
379,747,0,"[[140.0, 188.0], [212.0, 187.0], [217.0, 255.0], [146.0, 257.0]]",0.6445475001624522,-2.3146375513003217,-5.5587003115696,-175.56257641435357
380,748,0,"[[139.0, 182.0], [212.0, 180.0], [218.0, 247.0], [146.0, 250.0]]",0.6531288464500533,-3.9278942033623454,-8.85613624925353,-176.4617058143663
381,749,0,"[[61.0, 158.0], [143.0, 157.0], [147.0, 231.0], [67.0, 233.0]]",0.6196035473250946,-2.9597534164373576,-8.073954079896502,-178.35707047685494
382,756,7,"[[825.0, 313.0], [820.0, 262.0], [876.0, 255.0], [882.0, 307.0]]",0.6989289162870922,-91.81390209707664,-13.987618664672627,164.96514974418108
383,757,7,"[[711.0, 269.0], [708.0, 217.0], [762.0, 211.0], [764.0, 263.0]]",0.6930739552632206,-96.54771697676831,25.249753796265992,179.45918183534383
384,758,7,"[[692.0, 266.0], [689.0, 215.0], [742.0, 209.0], [745.0, 261.0]]",0.6994834203361893,-92.5055720054502,-7.082017029152061,167.86771835801989
385,759,7,"[[619.0, 243.0], [619.0, 193.0], [672.0, 188.0], [672.0, 240.0]]",0.6880128896088652,-89.8773717848023,-10.680157764621102,168.33557920350262
386,760,7,"[[572.0, 270.0], [570.0, 220.0], [621.0, 215.0], [622.0, 266.0]]",0.7118176060804371,-92.1014218095535,-6.686125824953195,169.58626250959873
387,761,7,"[[512.0, 271.0], [509.0, 222.0], [558.0, 217.0], [562.0, 267.0]]",0.7418013278167312,-94.42440383718944,-3.40802152214762,176.3538678817139
388,762,7,"[[396.0, 253.0], [392.0, 203.0], [442.0, 199.0], [445.0, 249.0]]",0.7700983149484005,-94.13686524470177,-0.2941592692180362,177.95725429254784
389,763,7,"[[349.0, 267.0], [346.0, 216.0], [396.0, 213.0], [399.0, 263.0]]",0.7749822174696298,-93.66836857823704,-0.6922959491751516,178.44905519750418
390,764,7,"[[320.0, 276.0], [315.0, 225.0], [367.0, 221.0], [371.0, 271.0]]",0.7813827649766855,-87.07137237970085,19.63231968819592,-138.49768802616046
391,765,7,"[[319.0, 279.0], [313.0, 227.0], [365.0, 223.0], [369.0, 274.0]]",0.7725035815725257,-88.57390819877604,17.136907234584065,-135.47986222337596
392,766,7,"[[333.0, 280.0], [328.0, 227.0], [380.0, 223.0], [385.0, 275.0]]",0.7525000670040155,-94.8459733682906,1.6195956949790908,179.41833647643566
393,767,7,"[[361.0, 281.0], [356.0, 228.0], [410.0, 224.0], [415.0, 277.0]]",0.7349284650143195,-94.84440443961924,1.5837735783492086,-175.92926670734545
394,768,7,"[[398.0, 279.0], [392.0, 225.0], [446.0, 220.0], [451.0, 274.0]]",0.712438792686828,-95.18514823744486,2.40123227357797,179.23260967660403
395,769,7,"[[452.0, 284.0], [448.0, 228.0], [503.0, 224.0], [507.0, 280.0]]",0.6743945133084231,-93.74251838603384,1.6180186852254457,176.86900967340625
396,770,7,"[[472.0, 262.0], [469.0, 204.0], [526.0, 200.0], [529.0, 258.0]]",0.6473022436009884,-93.08624462331618,-0.5996463718393377,175.46101106254912
397,771,7,"[[501.0, 274.0], [498.0, 213.0], [556.0, 209.0], [559.0, 270.0]]",0.6150626020700024,-92.52828520233334,2.059945710797652,169.84373040095832
398,772,7,"[[509.0, 279.0], [506.0, 216.0], [566.0, 213.0], [569.0, 275.0]]",0.6006481385456799,-90.81112815589046,14.84913962669604,-156.33754634508114
399,773,7,"[[516.0, 279.0], [513.0, 215.0], [575.0, 211.0], [578.0, 274.0]]",0.5845446015906425,-92.85751134754209,-0.7322607261599036,173.20836955959288
400,774,7,"[[528.0, 260.0], [528.0, 188.0], [593.0, 186.0], [592.0, 257.0]]",0.5264673267238354,-87.51650286898361,18.4242402919074,-148.3349232131087
401,775,7,"[[548.0, 284.0], [544.0, 215.0], [610.0, 210.0], [613.0, 278.0]]",0.5409839443919744,-91.63051671647676,17.216904277438143,-158.90214665693796
402,776,7,"[[547.0, 258.0], [543.0, 188.0], [611.0, 182.0], [614.0, 252.0]]",0.5321926006646776,-92.91586178590266,0.4345445523889696,169.30762853183904
403,777,7,"[[533.0, 262.0], [528.0, 185.0], [599.0, 179.0], [603.0, 255.0]]",0.4929065658275531,-91.71941148624924,18.24328413392426,-153.4927451101637
404,778,7,"[[540.0, 266.0], [535.0, 187.0], [608.0, 182.0], [612.0, 258.0]]",0.484158577307243,-91.8731480714405,18.04115963580654,-155.77874434146548
405,779,7,"[[568.0, 284.0], [563.0, 201.0], [640.0, 196.0], [642.0, 278.0]]",0.4530345443784095,-91.74925866697376,14.949405432841534,-155.647617017344
406,780,7,"[[639.0, 319.0], [636.0, 229.0], [719.0, 223.0], [721.0, 311.0]]",0.4133020409886034,-92.45460434679424,13.70994660351991,-161.55534199926754
407,781,7,"[[638.0, 325.0], [637.0, 232.0], [722.0, 229.0], [722.0, 319.0]]",0.4023147936056988,-91.0258977640676,12.064890173745257,-160.86155660366134
408,782,7,"[[644.0, 334.0], [642.0, 240.0], [728.0, 235.0], [728.0, 327.0]]",0.3946304178314295,-91.45152664442112,12.690888699197329,-159.80032378863805
409,783,7,"[[641.0, 327.0], [640.0, 232.0], [725.0, 227.0], [726.0, 320.0]]",0.3917732320348291,-91.4575693054068,12.625005122535091,-158.58158586703996
410,784,7,"[[640.0, 316.0], [639.0, 218.0], [726.0, 213.0], [726.0, 309.0]]",0.381349762312403,-91.1752053325654,13.758054453877438,-157.1828844378044
411,785,7,"[[671.0, 314.0], [669.0, 213.0], [759.0, 208.0], [758.0, 306.0]]",0.3732620653832088,-91.72191733895647,13.83766829754391,-158.95315550686882
412,786,7,"[[688.0, 297.0], [688.0, 195.0], [779.0, 190.0], [777.0, 290.0]]",0.3714086719370153,-91.43420626674748,15.278413793644065,-160.61116325204034
413,787,7,"[[710.0, 290.0], [710.0, 182.0], [805.0, 177.0], [802.0, 282.0]]",0.3555156756676929,-91.72137714812229,15.627368269857604,-160.57036824959013
414,788,7,"[[683.0, 302.0], [682.0, 192.0], [778.0, 186.0], [777.0, 292.0]]",0.3465714436071604,-92.00913704244756,15.646394218825822,-158.87578232230868
415,789,7,"[[668.0, 333.0], [669.0, 219.0], [767.0, 215.0], [763.0, 325.0]]",0.3301849673836136,-90.16343168440054,13.83234572940794,-155.2512038125326
416,790,7,"[[687.0, 335.0], [690.0, 218.0], [789.0, 214.0], [785.0, 326.0]]",0.3234118080413297,-90.18263736252726,14.264294117648951,-156.06067683334967
417,791,7,"[[715.0, 335.0], [717.0, 214.0], [819.0, 210.0], [815.0, 326.0]]",0.315459857157456,-90.83087619345278,13.084207412200431,-157.31746062764543
418,792,7,"[[719.0, 331.0], [722.0, 210.0], [825.0, 206.0], [820.0, 323.0]]",0.3149104880313008,-90.53817072489564,13.618191287984809,-158.13969870206523
419,793,7,"[[738.0, 332.0], [740.0, 206.0], [848.0, 201.0], [843.0, 323.0]]",0.304157281190244,-91.20387288337788,13.472064605676412,-159.59489949971163
420,794,7,"[[738.0, 332.0], [741.0, 205.0], [848.0, 201.0], [843.0, 323.0]]",0.3030332746898906,-90.9366934254552,13.219793388805533,-158.7455022752327
421,795,7,"[[755.0, 338.0], [758.0, 207.0], [871.0, 202.0], [865.0, 328.0]]",0.294297353891959,-91.26226808074384,13.772750992932572,-161.1658893797386
422,796,7,"[[787.0, 323.0], [793.0, 182.0], [915.0, 178.0], [905.0, 314.0]]",0.278742078601617,-90.929592914655,14.815112987890162,-162.980531702894
423,834,8,"[[540.0, 23.0], [638.0, 18.0], [628.0, 128.0], [528.0, 127.0]]",0.3656392481012411,6.0248981720303,17.79014481889178,-179.77602603128634
424,835,8,"[[491.0, 19.0], [591.0, 13.0], [583.0, 122.0], [483.0, 124.0]]",0.3667472990332971,3.916701772109787,14.981778094804028,179.15025891250818
425,836,8,"[[400.0, 22.0], [494.0, 17.0], [490.0, 126.0], [396.0, 126.0]]",0.3873608457481881,4.220068986617504,14.10883833775732,-176.07486145841577
426,837,8,"[[294.0, 43.0], [387.0, 43.0], [382.0, 150.0], [289.0, 146.0]]",0.4033468404903115,5.045395674256095,10.741981852264754,-176.2558696060802
427,838,8,"[[269.0, 31.0], [363.0, 31.0], [359.0, 138.0], [266.0, 135.0]]",0.4094822583907419,4.589129972860154,9.77648763342921,-175.69569168291554
428,839,1,"[[846.0, 179.0], [864.0, 180.0], [861.0, 195.0], [844.0, 194.0]]",2.2939720868851983,6.023232379308794,10.709606074175,-135.1643406238369
429,839,8,"[[261.0, 29.0], [355.0, 28.0], [353.0, 135.0], [258.0, 133.0]]",0.4105407344854735,3.682288286334554,8.94260342158921,-176.30281363501155
430,840,8,"[[246.0, 27.0], [343.0, 29.0], [338.0, 139.0], [243.0, 135.0]]",0.4018113081403103,5.310708805680186,9.453368532147362,-175.02572728976776
431,854,1,"[[416.0, 89.0], [430.0, 89.0], [430.0, 103.0], [416.0, 103.0]]",2.8738187291674264,8.678649945526494e-10,-6.7475292063056455e-06,-179.9999917851878
432,935,9,"[[405.0, 19.0], [461.0, 16.0], [468.0, 78.0], [412.0, 81.0]]",0.7124185165069007,-1.2052446885596035,4.306628447852693,-163.42326479490478
433,936,9,"[[388.0, 53.0], [447.0, 51.0], [453.0, 112.0], [393.0, 115.0]]",0.6859213843841684,-3.3392305222742604,-2.284430975345497,-172.37660622664538
434,937,9,"[[393.0, 30.0], [455.0, 29.0], [458.0, 92.0], [396.0, 93.0]]",0.6641236769917904,-1.772215305605328,-1.9993333142223524,-176.09656159578523
435,938,9,"[[404.0, 20.0], [468.0, 19.0], [471.0, 84.0], [408.0, 85.0]]",0.6496471438947522,-1.9325889309830817,-2.420015724128705,-174.57782039613673
436,939,9,"[[389.0, 51.0], [452.0, 52.0], [455.0, 119.0], [392.0, 120.0]]",0.6276510957542848,1.2905292854650254,3.3726765271508747,-168.8987604666957
437,940,9,"[[379.0, 65.0], [444.0, 64.0], [448.0, 131.0], [384.0, 134.0]]",0.6187887631600172,-1.1672866855591038,1.4541974130948518,-171.4316324987458
438,941,9,"[[368.0, 91.0], [435.0, 89.0], [439.0, 156.0], [374.0, 160.0]]",0.6052989404359644,-14.336929911950737,-31.075338236507218,-145.1495567098712
439,942,9,"[[377.0, 97.0], [446.0, 94.0], [451.0, 163.0], [384.0, 167.0]]",0.5890051954809122,-3.343943106045355,-1.4807529726967792,-173.4407913731216
440,943,9,"[[396.0, 60.0], [468.0, 58.0], [474.0, 131.0], [404.0, 135.0]]",0.5688699715015397,-11.977350437928708,-24.13359568399928,-148.2237370819561
441,944,9,"[[410.0, 82.0], [484.0, 79.0], [488.0, 158.0], [414.0, 162.0]]",0.5136959804687017,-0.4496146841054407,6.53241225828411,-173.18777159397848
442,945,9,"[[402.0, 125.0], [478.0, 125.0], [481.0, 205.0], [405.0, 206.0]]",0.499084133536045,0.8511014645331676,4.633694394183596,-171.41195946619607
443,946,9,"[[416.0, 178.0], [495.0, 177.0], [497.0, 259.0], [420.0, 261.0]]",0.4714377189664371,0.3121395759603271,6.6773959689147055,-173.14869121026766
444,947,9,"[[434.0, 170.0], [516.0, 168.0], [519.0, 251.0], [438.0, 255.0]]",0.4596070246555908,-1.3708935072385302,3.012384658865115,-175.86882316262574
445,948,9,"[[419.0, 157.0], [504.0, 154.0], [507.0, 240.0], [424.0, 245.0]]",0.446596976838467,-1.665227766416418,3.9348752090162296,-176.31519683997595
446,949,9,"[[370.0, 92.0], [463.0, 88.0], [470.0, 183.0], [378.0, 191.0]]",0.4196761634552839,-2.705983372532789,2.7252724928039527,-174.3687823159475
447,950,9,"[[332.0, 100.0], [428.0, 96.0], [436.0, 193.0], [341.0, 202.0]]",0.4120760294354093,-3.207384330092084,1.7735392939381445,-174.95808831924649
448,951,9,"[[240.0, 68.0], [347.0, 64.0], [359.0, 168.0], [254.0, 179.0]]",0.4013174917895939,-4.92229443734248,-2.858397662151616,-174.30440817323662
449,952,9,"[[147.0, 61.0], [266.0, 55.0], [281.0, 172.0], [165.0, 186.0]]",0.3727326253980832,-4.957706621122638,-0.6372370545586795,-174.36635020686927
