Frame ID,QR ID,QR 2D (Corner Points),Distance,Yaw (degrees),Pitch (degrees),Roll (degrees)
11,0,"[[448.0, 50.0], [964.0, 38.0], [983.0, 556.0], [458.0, 563.0]]",0.07083855406889657,-1.2226818315755754,0.7305614337480922,178.31408481519654
12,0,"[[448.0, 50.0], [964.0, 38.0], [983.0, 556.0], [458.0, 563.0]]",0.07083855406889657,-1.2226818315755754,0.7305614337480922,178.31408481519654
13,0,"[[448.0, 50.0], [964.0, 38.0], [983.0, 556.0], [458.0, 563.0]]",0.07083855406889657,-1.2226818315755754,0.7305614337480922,178.31408481519654
14,0,"[[448.0, 50.0], [964.0, 38.0], [983.0, 556.0], [458.0, 563.0]]",0.07083855406889657,-1.2226818315755754,0.7305614337480922,178.31408481519654
15,0,"[[453.0, 50.0], [968.0, 36.0], [986.0, 558.0], [465.0, 565.0]]",0.07088513563459975,-1.3294963163225895,0.8602652879058856,179.01022428757892
16,0,"[[453.0, 50.0], [968.0, 36.0], [986.0, 558.0], [465.0, 565.0]]",0.07088513563459975,-1.3294963163225895,0.8602652879058856,179.01022428757892
17,0,"[[460.0, 52.0], [975.0, 38.0], [991.0, 555.0], [470.0, 559.0]]",0.0714342511480775,-1.1058626349103395,1.5516457115894242,178.7511415762383
18,0,"[[461.0, 33.0], [981.0, 20.0], [992.0, 543.0], [467.0, 550.0]]",0.07071467654357101,-0.9288874908769587,1.0282931936316198,179.26524722558676
19,0,"[[453.0, 51.0], [971.0, 34.0], [979.0, 565.0], [461.0, 572.0]]",0.07040883162726823,-1.065333394463462,1.3311673113827556,-179.61802165643675
20,0,"[[448.0, 62.0], [959.0, 48.0], [977.0, 559.0], [457.0, 567.0]]",0.07163927575620674,-1.265610058606019,1.0850958732869977,178.26647469854862
21,0,"[[453.0, 60.0], [962.0, 47.0], [982.0, 568.0], [467.0, 574.0]]",0.07127016496146289,-1.4090866626299052,0.6111192102200435,179.04190475706798
22,0,"[[465.0, 89.0], [967.0, 74.0], [982.0, 580.0], [476.0, 587.0]]",0.07296022436571276,-1.3103806762643688,1.319551635085047,179.27531122616224
23,0,"[[465.0, 90.0], [962.0, 74.0], [973.0, 572.0], [472.0, 579.0]]",0.07393701343324525,-1.1223878004713506,1.7381150588519159,179.34109386140585
24,0,"[[456.0, 92.0], [941.0, 78.0], [951.0, 567.0], [459.0, 575.0]]",0.07510331572031406,-0.9678212284668322,1.258615314690569,178.91110512463635
25,0,"[[452.0, 98.0], [930.0, 84.0], [952.0, 566.0], [472.0, 572.0]]",0.07644691104053983,-1.8085112096175315,1.16276545372527,179.27010411258237
26,0,"[[484.0, 112.0], [949.0, 102.0], [969.0, 577.0], [504.0, 580.0]]",0.07835595281576173,-1.5785444239975692,0.6301541674185209,179.3514316673352
27,0,"[[508.0, 144.0], [954.0, 130.0], [969.0, 585.0], [520.0, 590.0]]",0.08193376947121517,-1.4302459607929103,1.5607839074941179,179.22048660123158
28,0,"[[524.0, 160.0], [956.0, 146.0], [975.0, 587.0], [541.0, 587.0]]",0.08515860872829958,-1.6216454980525572,2.8889831766227205,178.88995329054654
29,0,"[[548.0, 165.0], [970.0, 157.0], [972.0, 578.0], [549.0, 575.0]]",0.08837275393589684,-0.2896819760619221,2.9798395948981486,179.94370654817016
30,0,"[[542.0, 169.0], [950.0, 158.0], [952.0, 575.0], [544.0, 577.0]]",0.08987364869935435,-0.6283192149185552,1.5506817539983746,-179.61941630889393
31,0,"[[536.0, 199.0], [926.0, 190.0], [928.0, 577.0], [533.0, 576.0]]",0.09508103674602564,-0.2915694834052227,3.2147156559459567,179.2570880333781
32,0,"[[532.0, 165.0], [917.0, 156.0], [928.0, 532.0], [540.0, 531.0]]",0.09707852910030527,-0.9244471415619202,3.4507803103701606,177.93758383847305
33,0,"[[549.0, 149.0], [927.0, 141.0], [932.0, 517.0], [556.0, 518.0]]",0.09840380445626125,-0.7710487088903869,2.2968425815670894,-179.75881556145362
34,0,"[[555.0, 163.0], [917.0, 151.0], [923.0, 514.0], [562.0, 520.0]]",0.10212616409439464,-1.2326064649440778,1.989055785327728,-179.40840952101388
35,0,"[[557.0, 177.0], [903.0, 166.0], [910.0, 521.0], [563.0, 527.0]]",0.1051301640448427,-1.2323084420510708,0.691935303592607,-179.86864588855505
36,0,"[[549.0, 181.0], [882.0, 169.0], [892.0, 497.0], [560.0, 504.0]]",0.11158742984293953,-1.7060993197220686,2.476262944288529,179.97632209438382
